,num,1,2,3,4,5,6,7,8,9,10
0,10.0,0.39574935873946504,,,0.1553030303030303,0.461591457113331,0.05208333333333333,,0.29455909943714825,0.43471437539234153,
1,20.0,0.18081761006289307,,0.4147133068878471,0.1277013752455796,0.4183535762483131,0.14634146341463417,0.2471412762818148,0.35647976234682505,0.2980877390326209,0.002055076037813399
2,30.0,0.1941176470588235,0.05030181086519115,0.3296910324039186,0.39302929180571,0.23791250959324636,0.326858423608517,0.36488439306358383,0.47742157876594277,0.3306392358559882,0.002055076037813399
3,40.0,0.426602086438152,0.052610279239174426,0.4389044943820224,0.4635642135642136,0.2934537246049661,0.2560124127230411,0.36074766355140186,0.40714285714285714,0.3590958804228947,0.014350143501435013
4,50.0,0.31858069439145364,0.2678227360308285,0.5499999999999999,0.430939226519337,0.24301569077688479,0.3677298311444653,0.395575553055868,0.432955791012057,0.38894947291893855,0.13777955271565495
5,60.0,0.3279938977879481,0.2769230769230769,0.5986657303370787,0.4140007527286413,0.2525832376578645,0.411522633744856,0.46708348657594706,0.43598233995584984,0.39896564462504613,0.08279483037156704
6,70.0,0.2970679012345679,0.2693343593689881,0.5940246045694201,0.5148951820522251,0.30480878455130633,0.4008992131884601,0.5644873168988925,0.5099818511796734,0.407040704070407,0.08279483037156704
7,80.0,0.30612244897959184,0.34361069836552743,0.6054756054756055,0.4853649499814746,0.41498347410943814,0.43000744601638125,0.55155010814708,0.5197392249185078,0.4117429837518464,0.2846630518977537
8,90.0,0.4382022471910112,0.447463768115942,0.5953224663359321,0.521866960676222,0.6044148563419761,0.5909250791417517,0.5655296229802512,0.5266981474754814,0.37602382725241995,0.402190332326284
9,100.0,0.48656499636891787,0.4358881220486742,0.6355337078651685,0.5121591746499632,0.5899076048329779,0.627409744128987,0.6311881188118813,0.5810234541577826,0.4783557657329939,0.3936411809235428
10,110.0,0.5421033610408384,0.4663496708119971,0.6648103028193526,0.6477591036414565,0.5747947161727954,0.6499649614576033,0.7300275482093663,0.6123893805309735,0.46494733018525247,0.4198042168674698
11,120.0,0.5390738060781476,0.4798534798534798,0.6648005598320504,0.6432851603806836,0.5847639484978541,0.648506151142355,0.7293103448275863,0.6788023137121469,0.4916545718432511,0.46589638464405514
12,130.0,0.5390738060781476,0.5384893386338996,0.6691125087351503,0.6559102069449316,0.5813953488372092,0.6252213956783564,0.7083477658468998,0.6634248002778743,0.5176767676767676,0.5292171995589857
13,140.0,0.5485155684286749,0.5384893386338996,0.6878491620111731,0.5780969479353679,0.5317604355716877,0.6966213862765588,0.7307427785419532,0.6857339765678843,0.6899548140424053,0.6033262561924982
14,150.0,0.588972431077694,0.6086803105151729,0.7005925409550368,0.6002143622722401,0.5378486055776892,0.6973913043478261,0.7307427785419532,0.7039586919104993,0.7115584866365845,0.6091101694915254
15,160.0,0.582228591902544,0.6354277600283988,0.710809871393813,0.6089743589743588,0.5808533524560774,0.7048381482770624,0.7382665296334362,0.7074340527577937,0.7371684464347228,0.6117771509167842
16,170.0,0.6053097345132744,0.6510232886379675,0.7065784893839193,0.6089743589743588,0.5745062836624776,0.7080723729993041,0.742387957577831,0.7086479066575154,0.7272094641614475,0.6261054120976299
17,180.0,0.6078919303234981,0.6672535211267605,0.6830985915492958,0.6192334989354152,0.5823508395855664,0.711551844119694,0.7390260631001373,0.7494025264595426,0.728442280945758,0.6148121899362154
18,190.0,0.6342756183745583,0.6537102473498233,0.7105446927374302,0.6346694796061886,0.6285410764872521,0.704323570432357,0.7407407407407407,0.7045929018789143,0.728442280945758,0.6150301311591634
19,200.0,0.629642730810046,0.6786216596343179,0.681338028169014,0.6426825008732098,0.6349487088786699,0.7073170731707317,0.7385195339273477,0.7020905923344948,0.7459328487365872,0.6640899508081518
20,210.0,0.6322854115153655,0.6755805770584096,0.6807760141093474,0.652554233729881,0.6292335115864528,0.7087988826815642,0.7392795883361921,0.7130494980962272,0.7708189951823814,0.6638566912539514
21,220.0,0.6591865357643759,0.6814190375834211,0.6744350282485876,0.7088651259054847,0.6307911617961511,0.7132891524241366,0.7509408142319536,0.7453735435229609,0.7716155700998967,0.6986062717770035
