,num,1,2,3,4,5,6,7,8,9,10
0,10.0,0.23317906728373086,0.5550634780041334,0.3317360855141909,,0.44218703316402747,,,,0.3039867109634552,0.007561436672967864
1,20.0,0.18864329268292682,0.5962869729389552,0.16634050880626225,,0.34299339691856207,0.16894320632638393,0.3457840236686391,,0.2328519855595668,0.2636266476665479
2,30.0,0.3442562592047128,0.5391658189216684,0.23574144486692017,0.33295063145809417,0.38433515482695807,0.19502868068833654,0.45175280086736536,,0.24953095684803006,0.12895662368112545
3,40.0,0.32431430689399554,0.29357116313638054,0.2092846270928463,0.33295063145809417,0.29928918817807704,0.34259259259259256,0.47764960346070656,0.10462776659959759,0.2599849284099473,0.11613936724068882
4,50.0,0.36356959236136616,0.5195491370200775,0.2610518292682926,0.08090614886731391,0.31830238726790455,0.3532911863146151,0.48223350253807107,0.07692307692307693,0.3905674281503316,0.22580645161290325
5,60.0,0.31133482475764357,0.5085348506401137,0.2610518292682926,0.07692307692307693,0.3836126629422719,0.3347045624532535,0.4823651452282158,0.13383939272872553,0.43375680580762255,0.12673267326732673
6,70.0,0.258751902587519,0.4836956521739131,0.28598130841121494,0.07692307692307693,0.33546928006030907,0.34514925373134325,0.484375,0.1221465758910693,0.4690869877785765,0.15785319652722965
7,80.0,0.2137081247593377,0.5163140910720688,0.28598130841121494,0.21934978456717588,0.3303133257833145,0.3513011152416357,0.5557455540355677,0.1221465758910693,0.46841349605168703,0.15211378901619912
8,90.0,0.2102623456790123,0.5429382540809085,0.3585877160720853,0.2889060092449923,0.3434831043445971,0.35325065764750097,0.505801305293691,0.1221465758910693,0.6395759717314488,0.18773946360153254
9,100.0,0.2247406838263542,0.45898084568124325,0.4670528602461984,0.32658517952635596,0.35211267605633806,0.5164914824211672,0.473568281938326,0.14354066985645933,0.6320821529745042,0.17294388931591081
10,110.0,0.424597364568082,0.5412907702984039,0.46688382193268185,0.32658517952635596,0.47321428571428575,0.4608887256702167,0.4785478547854785,0.12414897877452943,0.6663168940188877,0.2766277756868649
11,120.0,0.4214206845785793,0.544624033731553,0.47065337763012177,0.30745580322828586,0.47321428571428575,0.4745454545454545,0.4877603215199122,0.2736801242236025,0.5487585462396546,0.23899848254931713
12,130.0,0.4654924514737599,0.5612065941774815,0.46730698189878095,0.3057692307692307,0.5021291696238467,0.47471807930156423,0.4877603215199122,0.3079291762894534,0.6285310734463276,0.23899848254931713
13,140.0,0.5055179779280883,0.5627629733520336,0.4701327433628319,0.2974121282348397,0.518033946251768,0.5447125621007807,0.4225352112676057,0.31310026892047643,0.6415227352837505,0.23899848254931713
14,150.0,0.5023156394727467,0.5600850762141084,0.5418629938383472,0.31310026892047643,0.5223355610270841,0.5430911680911681,0.3623732632369508,0.32899770466717676,0.6216696269982239,0.23899848254931713
15,160.0,0.46192710212919524,0.5486061472480344,0.5418629938383472,0.31310026892047643,0.4283121597096189,0.6620450606585788,0.4180418041804181,0.32183908045977017,0.6185567010309277,0.23701175578308684
16,170.0,0.46453006841915734,0.5727499110636783,0.5418629938383472,0.3202915228231683,0.4822517031193976,0.6592643997224149,0.4151493080844865,0.3182515337423312,0.6474947071277346,0.23854600530102235
17,180.0,0.4612612612612612,0.5753326141675656,0.5490909090909092,0.3202915228231683,0.47041528849687614,0.5943562610229277,0.4234823700472556,0.3662239089184061,0.652787579393084,0.38179148311306904
18,190.0,0.51994301994302,0.5673631123919307,0.5322639445862195,0.41525742202179633,0.601410934744268,0.5944798301486199,0.41879096868171883,0.44497784342688324,0.652787579393084,0.40357925493060626
19,200.0,0.522361359570662,0.4812637766348274,0.5322639445862195,0.47257227575982197,0.5960028551034974,0.6444833625218914,0.5001812250815513,0.44497784342688324,0.652787579393084,0.4034319094560058
20,210.0,0.5769905296387232,0.45841035120147877,0.5857294994675186,0.47257227575982197,0.6130063965884862,0.6444833625218914,0.4970972423802612,0.4050018663680478,0.6055177355786457,0.44617052023121384
21,220.0,0.5769905296387232,0.4582409460458241,0.5449982072427394,0.4759259259259259,0.5861201006832075,0.6153032440056418,0.602409638554217,0.46575846833578793,0.5978456014362658,0.4478150957024197
22,230.0,0.5661040787623065,0.471976401179941,0.5432054499820724,0.4830383480825958,0.5904522613065326,0.6168487839266832,0.5735346997482921,0.46575846833578793,0.5517241379310345,0.49513863881886927
23,240.0,0.5707762557077626,0.5296687295231162,0.5348169418521176,0.4685185185185186,0.6071428571428572,0.6197183098591549,0.5414704817095254,0.47128129602356406,0.556159420289855,0.4972875226039783
24,250.0,0.5452930728241563,0.6095816946728638,0.5360344209394048,0.5525263540530716,0.5813534917206623,0.5995717344753747,0.5414704817095254,0.4829232464193904,0.5974165769644779,0.4989154013015184
25,260.0,0.5452930728241563,0.6303267045454546,0.5328310010764262,0.5527364987314245,0.5813534917206623,0.6307258632840027,0.5268895348837209,0.5402465554749818,0.6131569538791561,0.4548776032151991
26,270.0,0.5484558040468583,0.6303267045454546,0.5484101464808859,0.5467052860246199,0.5813534917206623,0.6278659611992946,0.5591630591630591,0.5248819469669451,0.6174161313347608,0.4548776032151991
27,280.0,0.5829517435716802,0.6365248226950355,0.5675771550195103,0.5418629938383472,0.5710155402963499,0.6278659611992946,0.5559566787003609,0.5248819469669451,0.6147540983606558,0.44904692082111447
28,290.0,0.5726405090137857,0.6367506207875134,0.5662051828186014,0.5605141021063906,0.56941431670282,0.6278659611992946,0.5573593073593074,0.5232558139534883,0.6131907308377895,0.44904692082111447
29,300.0,0.6017543859649124,0.6367506207875134,0.5818889281924301,0.5605141021063906,0.5666183924692251,0.6243348705214615,0.5607645149657411,0.5810616929698709,0.603078024337867,0.44669117647058826
30,310.0,0.6040859457555479,0.6292214717383576,0.5575411007862758,0.5605141021063906,0.5666183924692251,0.6612733028491031,0.5735346997482921,0.5840200644930134,0.6071428571428572,0.48157606712878515
31,320.0,0.6243441762854145,0.635653409090909,0.6431826147914476,0.6091101694915254,0.5842048323115759,0.6537102473498233,0.576094759511845,0.5880243814987451,0.6149732620320856,0.498911465892598
32,330.0,0.6243441762854145,0.6294452347083926,0.6553652569031807,0.6091101694915254,0.5826118326118326,0.6537102473498233,0.576094759511845,0.5990701001430615,0.6149732620320856,0.5052517203911626
33,340.0,0.6825232678386762,0.6294452347083926,0.6553652569031807,0.6149264190609671,0.6218727662616153,0.6539413220219158,0.5745062836624776,0.6111903064861013,0.6338778409090909,0.5247024882798412
