,num,1,2,3,4,5,6,7,8,9,10
0,10.0,,,,,,,,,,
1,20.0,,,,,,,,,,
2,30.0,,,,,,,,,,
3,40.0,,,,,,,,,,
4,50.0,,,,,,,,,,
5,60.0,,,,,,,,,,
6,70.0,,,,,,,,,,
7,80.0,,,,,,,,,,
8,90.0,,,,,,,,,,
9,100.0,,,,,,,,,,
10,110.0,,,,,,,0.16055045871559634,,,
11,120.0,,,,,,,0.16129032258064516,,,
12,130.0,,,,,,,0.16129032258064516,,,
13,140.0,,,,,,,0.16129032258064516,,,
14,150.0,,,0.21164021164021163,,,,0.16129032258064516,,,
15,160.0,,,0.21164021164021163,,,,0.16129032258064516,,,
16,170.0,,,0.21164021164021163,,,,0.16129032258064516,,,
17,180.0,,,0.11363636363636363,,,,0.2108433734939759,,,
18,190.0,,,0.08875739644970414,,,,0.2108433734939759,,,
19,200.0,,,0.08875739644970414,,,,0.2108433734939759,,,
20,210.0,,,0.08875739644970414,0.1875,,,0.2108433734939759,,,
21,220.0,,,0.08928571428571427,0.1875,,,0.2108433734939759,,,
22,230.0,,,0.08928571428571427,0.1875,,,0.2108433734939759,,,
23,240.0,,,0.08928571428571427,0.1875,,,0.2108433734939759,0.25862068965517243,,
24,250.0,,,0.08928571428571427,0.1875,,,0.2108433734939759,0.25862068965517243,,
25,260.0,,,0.08928571428571427,0.1875,,,0.2108433734939759,0.25862068965517243,,
26,270.0,,,0.08928571428571427,0.1875,,,0.2108433734939759,0.25862068965517243,,
27,280.0,,,0.09036144578313252,0.24663677130044842,,,0.2108433734939759,0.25862068965517243,,
28,290.0,,,0.09036144578313252,0.18433179723502305,,,0.2108433734939759,0.25862068965517243,,
29,300.0,,0.19662921348314608,0.09036144578313252,0.18433179723502305,,,0.2108433734939759,0.25862068965517243,,
30,310.0,,0.19662921348314608,0.09036144578313252,0.18433179723502305,,,0.2108433734939759,0.25862068965517243,,
31,320.0,0.09433962264150943,0.19662921348314608,0.09036144578313252,0.19704433497536944,,,0.2108433734939759,0.2108433734939759,,
32,330.0,0.09433962264150943,0.19662921348314608,0.09036144578313252,0.2094240837696335,,,0.2108433734939759,0.2108433734939759,,
33,340.0,0.09433962264150943,0.19662921348314608,0.09036144578313252,0.2312138728323699,,,0.2108433734939759,0.15527950310559008,,
34,350.0,0.09433962264150943,0.16025641025641027,0.09036144578313252,0.2312138728323699,,,0.2108433734939759,0.15527950310559008,,
35,360.0,0.09433962264150943,0.16025641025641027,0.09036144578313252,0.2312138728323699,,,0.2108433734939759,0.15527950310559008,,
