,num,1,2,3,4,5,6,7,8,9,10
0,10.0,,,,,,,,,,
1,20.0,,,,,,,,,,
2,30.0,,,,,,,,,,
3,40.0,,,,,,,,,,
4,50.0,,,,,,,,,,
5,60.0,,,,,0.15463917525773196,,,,,
6,70.0,,,,,0.15463917525773196,,,,0.1507537688442211,
7,80.0,,,,,0.1590106007067138,,,,0.1507537688442211,
8,90.0,,,,,0.17578125000000003,,,,0.15,
9,100.0,,,,,0.17578125000000003,,,,0.15,
10,110.0,,,,,0.234375,,,,0.12562814070351758,
11,120.0,,,,,0.23809523809523808,,,,0.12562814070351758,
12,130.0,,,,,0.2368421052631579,,,,0.12562814070351758,0.1842105263157895
13,140.0,,,,,0.2368421052631579,,,,0.12562814070351758,0.1842105263157895
14,150.0,,,,,0.2368421052631579,0.09146341463414634,,,0.1507537688442211,0.19553072625698323
15,160.0,,0.09375,,,0.2368421052631579,0.09146341463414634,,,0.1507537688442211,0.19553072625698323
16,170.0,0.15625,0.09375,,,0.2368421052631579,0.09146341463414634,,,0.1507537688442211,0.19553072625698323
17,180.0,0.15625,0.09433962264150943,,,0.2368421052631579,0.09146341463414634,,,0.12562814070351758,0.19553072625698323
18,190.0,0.15625,0.09433962264150943,,,0.2368421052631579,0.09146341463414634,,,0.14450867052023122,0.19553072625698323
19,200.0,0.15625,0.09433962264150943,,,0.23952095808383234,0.09146341463414634,,,0.14450867052023122,0.19553072625698323
20,210.0,0.15625,0.09433962264150943,,0.2647058823529412,0.23952095808383234,0.09146341463414634,,,0.1497005988023952,0.19553072625698323
21,220.0,0.15625,0.09433962264150943,,0.2647058823529412,0.23952095808383234,0.18324607329842932,,,0.1497005988023952,0.19553072625698323
22,230.0,0.15625,0.09433962264150943,,0.2647058823529412,0.23952095808383234,0.18324607329842932,,,0.1497005988023952,0.19553072625698323
23,240.0,0.15625,0.09433962264150943,,0.2647058823529412,0.23952095808383234,0.18324607329842932,,,0.1497005988023952,0.19553072625698323
24,250.0,0.15625,0.09433962264150943,,0.2647058823529412,0.23952095808383234,0.18324607329842932,,,0.1497005988023952,0.21212121212121213
25,260.0,0.15625,0.09433962264150943,,0.2647058823529412,0.23952095808383234,0.1881720430107527,,,0.1497005988023952,0.21212121212121213
26,270.0,0.06451612903225806,0.09259259259259257,0.06535947712418301,0.2647058823529412,0.23952095808383234,0.1881720430107527,,,0.033557046979865765,0.21212121212121213
27,280.0,0.06451612903225806,0.17142857142857143,0.09740259740259741,0.2647058823529412,0.23952095808383234,0.11173184357541899,0.034482758620689655,,0.033557046979865765,0.21212121212121213
